Frame,AverageTremor
72.0,70.50147221563628
73.0,62.16016467978118
74.0,10.161163298241174
75.0,4.58422303303365
76.0,4.9936676097346515
77.0,5.26957564042657
78.0,3.7165807008644833
79.0,5.4242328303003955
80.0,5.161253905105461
81.0,8.760867230780914
82.0,6.565672670172565
83.0,3.179160867660554
84.0,2.455357142857143
85.0,3.663886955886851
86.0,2.8634881974879884
87.0,4.333529813029709
88.0,3.8871012416011372
89.0,5.357142857142857
90.0,7.631160876755277
91.0,4.66359871138218
92.0,4.017857142857143
93.0,7.5554356898411115
94.0,3.2536810764601505
95.0,3.5858247996084778
96.0,3.30991676891656
97.0,6.915493207551147
98.0,4.084947116014681
99.0,5.3715390853227625
100.0,6.6769390769708155
101.0,64.11398876686306
102.0,4.3876906806902625
103.0,60.83422303303365
104.0,135.80718177213132
105.0,60.46761127318268
106.0,135.00699800811515
107.0,60.17332393360301
108.0,5.899453858088778
109.0,100.17291685961038
110.0,41.16388695588685
111.0,99.60773229623199
112.0,95.8518263523844
113.0,68.01750292436084
114.0,8.823066036196458
115.0,6.2548911677419925
116.0,12.07474933671829
117.0,7.067408062119402
118.0,7.710536555103808
119.0,15.871914185231955
120.0,5.963119786187246
121.0,258.8473611719556
122.0,243.4651152225528
123.0,241.9653389809542
124.0,105.12260605016124
125.0,98.75384097042657
126.0,4.425988197487989
127.0,40.23273229623198
128.0,103.8365064247013
129.0,102.20326254614636
130.0,48.214285714285715
131.0,87.77590803069192
132.0,99.54839405279435
133.0,41.03313105463084
134.0,59.02146577676843
135.0,41.66368159837936
136.0,40.640064528433896
137.0,2.8634881974879884
138.0,5.201018544586108
139.0,6.393077304640056
140.0,9.164107117669767
141.0,5.569384959736307
142.0,4.531375687443252
143.0,63.238518516015596
144.0,4.349393163892537
145.0,2.8634881974879884
146.0,5.605607651738176
147.0,5.8924878655509305
148.0,5.318845340345131
149.0,3.30991676891656
150.0,5.292009806361465
151.0,10.654390171930816
152.0,4.199231964294925
153.0,7.008835400298786
154.0,10.686878176382177
155.0,4.360855146706597
156.0,6.43491676891656
157.0,6.04118194246562
158.0,4.400619786187246
159.0,6.96151801961242
160.0,9.344204079165863
161.0,4.295232296231982
162.0,6.010590767486378
163.0,2.6785714285714284
164.0,5.030651604462222
165.0,2.6785714285714284
166.0,4.295232296231982
167.0,9.165850346529115
168.0,5.817967656751334
169.0,6.576526950873694
170.0,2.3246012416011372
171.0,5.502294986578769
172.0,8.89162313203692
173.0,7.067073818863856
174.0,3.663886955886851
175.0,3.8069642605269083
176.0,8.716436384492567
177.0,6.460167277797594
178.0,4.400619786187246
179.0,12.80545335061182
180.0,9.38381515409833
181.0,3.8090390853227634
182.0,6.0774046344674915
183.0,4.851125908520336
184.0,7.203052483798362
185.0,7.132038560349074
186.0,9.846532742027916
187.0,3.4933664151501977
188.0,4.425988197487989
189.0,4.776416436979503
190.0,8.168580709959205
191.0,2.101386955886851
192.0,6.224023886586325
193.0,11.933012150752269
194.0,4.701896228179907
195.0,1.7857142857142858
196.0,4.295232296231982
197.0,8.375170342084962
198.0,11.087041484709914
199.0,2.547815527315423
200.0,8.174387528115
201.0,4.480149065148543
202.0,6.411015480298741
203.0,8.038530628660423
204.0,70.39433072102392
205.0,9.115767029773078
206.0,65.51128168765965
207.0,5.923355146706596
208.0,3.5858247996084778
209.0,6.9355062080056875
210.0,3.754270515549276
211.0,4.369752505031579
212.0,4.701896228179907
213.0,5.017568898352472
214.0,7.902883559662426
215.0,8.02474210259345
216.0,6.893666743729184
217.0,3.954191214758675
218.0,8.11201342156629
219.0,2.6785714285714284
220.0,2.3246012416011372
221.0,4.96487515337484
222.0,6.749158014599262
223.0,7.407338888928059
224.0,9.969673149987047
225.0,65.4608317306695
226.0,3.939187284465836
227.0,5.407761777324633
228.0,4.277570226749724
229.0,62.83071229865847
230.0,4.1630092722930545
231.0,61.46381928281293
232.0,69.67538569890128
233.0,9.127920123860955
234.0,8.460352091513954
235.0,10.705691851193567
236.0,13.854603274847879
237.0,15.458851634486326
238.0,2.9161819424656206
239.0,5.240783184066758
240.0,11.0709046749897
241.0,71.92322080685804
242.0,5.700294461605079
243.0,70.00887671588242
244.0,14.451784960479083
245.0,6.1971883526026605
246.0,5.226386955886851
247.0,6.5815360210353955
248.0,7.552945119864135
249.0,4.375404975499272
250.0,2.4170596260594173
251.0,2.547815527315423
252.0,6.043292465454535
253.0,4.6253011945844555
254.0,5.333241568525038
255.0,5.202485667269032
256.0,4.701288526066974
257.0,6.764985667269032
258.0,11.322687869662643
259.0,15.600534546427706
260.0,10.033670674022021
261.0,7.044971248865468
262.0,5.605607651738177
263.0,5.333241568525038
264.0,7.491399820294038
265.0,5.819434779434258
266.0,5.622232305326705
267.0,4.75605709584046
268.0,3.415304258871823
269.0,7.453899304415072
270.0,3.585824799608477
271.0,12.037136073788727
272.0,4.961333205896063
273.0,8.345959446353456
274.0,6.558778037956247
275.0,2.232142857142857
276.0,1.8384080306919173
277.0,3.7309769290443895
278.0,7.865193744977631
279.0,3.8473366021204884
280.0,2.9942440987439944
281.0,5.554988731556399
282.0,6.812103990636511
283.0,11.779697369113197
284.0,10.478024420654739
285.0,12.392952543046533
286.0,8.857821605515403
287.0,4.106773579836645
288.0,7.826896228179907
289.0,14.939188652833442
290.0,4.67506069419624
291.0,10.206193940867339
292.0,3.400908030691917
293.0,6.7072828521297
294.0,10.150066045291178
295.0,66.19373156589678
296.0,62.30791386001132
297.0,59.83627482658106
298.0,70.26121148667043
299.0,7.4310865769331125
300.0,62.93692351099065
301.0,334.6095096996445
302.0,248.43794113322906
303.0,150.19985741894493
304.0,345.7746412193127
305.0,284.524049715913
306.0,4.259545207655853
307.0,4.241071428571429
308.0,2.9017857142857144
309.0,3.794642857142857
310.0,66.93219046791806
311.0,13.353052060157912
312.0,6.646551169397078
313.0,6.356854612638185
314.0,8.811748044325123
315.0,7.717966790745865
316.0,16.897082788878816
317.0,5.893954988233854
318.0,4.137794461605079
319.0,62.32947945926334
320.0,58.35138695588685
321.0,10.279616968432615
322.0,5.371539085322763
323.0,13.123647920538149
324.0,5.887991875274718
325.0,5.1627210277883835
326.0,12.01986539506955
327.0,3.4933664151501977
328.0,5.240783184066757
329.0,5.9262893920724435
330.0,5.371539085322763
331.0,6.591076779666368
332.0,19.112818870239
333.0,8.896111218006283
334.0,416.21772905942623
335.0,60.20064926727989
336.0,93.84302780495094
337.0,47.544642857142854
338.0,44.56479498657877
339.0,161.70126006142252
340.0,125.67028427220777
341.0,181.56771565916938
342.0,238.36005947614805
343.0,232.13142232257573
344.0,5.819434779434258
345.0,7.859766235444236
346.0,6.541771381554748
347.0,4.681883227725367
348.0,2.9942440987439944
349.0,3.0867024832022745
350.0,7.98082781352109
351.0,11.667491798696844
352.0,3.5858247996084778
353.0,5.94872355800734
354.0,10.850279123968214
355.0,4.636916778011282
356.0,10.935425175204145
357.0,65.82129429493304
358.0,6.33001907865452
359.0,60.33494711601468
360.0,8.367893707055671
361.0,2.547815527315423
362.0,8.679988731556401
363.0,14.532967367650729
364.0,59.79606016012783
365.0,193.65612329767183
366.0,84.64883320589607
367.0,183.23326208950076
368.0,3.624122316406203
369.0,44.361897970637656
370.0,42.81884534034513
371.0,60.8211403269239
372.0,96.76064401930847
373.0,177.22755742903587
374.0,5.3715390853227625
375.0,529.762255825766
376.0,70.1953932428314
377.0,112.9160080829735
378.0,544.3314851731071
379.0,70.16433877161442
380.0,65.99632920212224
381.0,5.146249974812623
382.0,213.59070301727067
383.0,7.083631715274805
384.0,96.81036862353328
385.0,175.91772290361448
386.0,120.26114719331194
387.0,54.33402584232623
388.0,4.5149046344674915
389.0,61.041988148061755
390.0,276.1315221682131
391.0,220.72187920093407
392.0,368.72630803174656
393.0,123.36186988282006
394.0,52.283293236896874
395.0,60.28372049371997
396.0,52.526858910174745
397.0,155.97648315907884
398.0,201.48497184613362
399.0,288.4588655373093
400.0,2.0089285714285716
401.0,173.94211828724798
402.0,126.87650671090822
403.0,194.90619104289772
404.0,25.594787516909975
405.0,357.2827916630565
406.0,85.23020104112432
407.0,79.09659641239348
408.0,3.4406726701725656
409.0,5.5549887315564
410.0,45.59051855368083
411.0,46.56810678573271
412.0,166.80845770082644
413.0,39.6555478235474
414.0,86.13751053492749
415.0,168.54228282253052
416.0,278.4397520540465
417.0,9.824353207124377
418.0,8.07682814545815
419.0,72.98656634545009
420.0,541.4063012250974
421.0,2.547815527315423
422.0,56.353808694455914
423.0,360.2560958864226
424.0,79.48011274448025
425.0,25.750485035699086
426.0,79.33352981302971
427.0,64.12784088259167
428.0,5.97082612800573
429.0,7.115413906760546
430.0,5.790678021267504
431.0,3.046937843721626
432.0,4.87241676891656
433.0,190.05651331209992
434.0,469.9619395049659
435.0,2.3246012416011372
436.0,5.477080175890793
